               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 339,            0.016042,               0.013,                   0,             0.88658,             0.83951,             0.92491,             0.72648,            0.017071,            0.013838,                   0,           0.0016345,           0.0016345,           0.0016345
                 340,            0.015938,            0.013067,                   0,             0.88494,             0.85457,              0.9306,             0.71911,            0.016617,             0.01356,                   0,           0.0016097,           0.0016097,           0.0016097
                 341,            0.017561,            0.013319,                   0,             0.89281,             0.85185,             0.92789,             0.72284,            0.016619,            0.013323,                   0,            0.001585,            0.001585,            0.001585
                 342,            0.016816,             0.01424,                   0,             0.90751,             0.84799,             0.92725,             0.72569,            0.016647,            0.013431,                   0,           0.0015602,           0.0015602,           0.0015602
                 343,            0.018783,            0.013992,                   0,             0.89598,             0.85185,             0.92604,             0.73481,            0.016665,            0.013387,                   0,           0.0015355,           0.0015355,           0.0015355
                 344,            0.017087,            0.014281,                   0,              0.9295,             0.82716,             0.92586,             0.73142,            0.016583,            0.013285,                   0,           0.0015107,           0.0015107,           0.0015107
                 345,            0.016438,            0.013599,                   0,             0.87366,             0.85371,             0.92693,             0.73057,            0.016595,            0.013391,                   0,            0.001486,            0.001486,            0.001486
                 346,            0.017743,            0.013333,                   0,             0.86175,             0.87654,             0.92581,              0.7348,            0.016663,            0.013368,                   0,           0.0014612,           0.0014612,           0.0014612
                 347,            0.017897,            0.014314,                   0,             0.87597,             0.87197,             0.92022,             0.71837,             0.01672,            0.013273,                   0,           0.0014365,           0.0014365,           0.0014365
                 348,             0.01778,            0.012851,                   0,             0.87588,             0.87122,             0.92586,             0.72552,            0.016635,            0.013212,                   0,           0.0014117,           0.0014117,           0.0014117
                 349,            0.017571,            0.013422,                   0,             0.87496,              0.8639,             0.92941,             0.72413,            0.016196,            0.013149,                   0,            0.001387,            0.001387,            0.001387
                 350,            0.018619,            0.017921,                   0,             0.96916,             0.77585,             0.92372,               0.727,            0.016106,            0.013038,                   0,           0.0013622,           0.0013622,           0.0013622
                 351,             0.01724,             0.01402,                   0,             0.90454,             0.82716,             0.92321,             0.73101,            0.016302,            0.013152,                   0,           0.0013375,           0.0013375,           0.0013375
                 352,            0.018178,            0.014416,                   0,             0.90613,             0.83421,             0.92765,             0.73939,            0.016387,            0.013251,                   0,           0.0013128,           0.0013128,           0.0013128
                 353,            0.017763,             0.01419,                   0,             0.87235,             0.85185,             0.92534,             0.73287,            0.016631,            0.013222,                   0,            0.001288,            0.001288,            0.001288
                 354,            0.017019,            0.013915,                   0,             0.87238,             0.84397,             0.92792,             0.72865,            0.016848,            0.013516,                   0,           0.0012633,           0.0012633,           0.0012633
                 355,            0.017033,            0.013826,                   0,             0.87347,             0.85229,             0.92473,             0.72326,            0.016977,            0.013427,                   0,           0.0012385,           0.0012385,           0.0012385
                 356,            0.016522,            0.013047,                   0,             0.95557,             0.79659,             0.92554,             0.72744,            0.016902,            0.013344,                   0,           0.0012138,           0.0012138,           0.0012138
                 357,            0.016195,            0.012963,                   0,              0.9449,             0.80247,              0.9211,             0.72683,            0.016633,            0.013555,                   0,            0.001189,            0.001189,            0.001189
                 358,            0.016801,            0.014242,                   0,             0.86454,              0.8642,             0.91773,             0.73545,            0.016546,            0.013366,                   0,           0.0011643,           0.0011643,           0.0011643
                 359,            0.019776,            0.013847,                   0,             0.91777,             0.82672,             0.91847,             0.73291,            0.016652,             0.01339,                   0,           0.0011395,           0.0011395,           0.0011395
                 360,            0.018109,            0.013986,                   0,             0.87463,             0.86133,             0.92516,             0.71866,            0.016795,            0.013348,                   0,           0.0011148,           0.0011148,           0.0011148
                 361,            0.016481,            0.012497,                   0,               0.886,             0.86352,             0.92366,             0.72677,            0.016647,            0.013171,                   0,             0.00109,             0.00109,             0.00109
                 362,            0.016532,            0.013151,                   0,             0.90696,             0.84248,             0.92009,             0.73233,             0.01661,            0.013028,                   0,           0.0010653,           0.0010653,           0.0010653
                 363,            0.016005,            0.011464,                   0,             0.90568,             0.82985,              0.9174,             0.72055,            0.016517,            0.013398,                   0,           0.0010405,           0.0010405,           0.0010405
                 364,            0.017438,            0.012947,                   0,             0.86559,             0.88889,             0.92217,             0.73674,             0.01646,            0.013351,                   0,           0.0010158,           0.0010158,           0.0010158
                 365,            0.018268,            0.017728,                   0,             0.86876,              0.8642,             0.92144,             0.72262,            0.016835,            0.013575,                   0,            0.000991,            0.000991,            0.000991
                 366,            0.017911,            0.014733,                   0,             0.89673,             0.85762,              0.9226,             0.73891,            0.016902,            0.013184,                   0,          0.00096625,          0.00096625,          0.00096625
                 367,            0.017404,            0.013464,                   0,             0.89609,             0.85169,              0.9127,             0.73231,            0.017226,            0.013441,                   0,           0.0009415,           0.0009415,           0.0009415
                 368,            0.017452,            0.015204,                   0,             0.89415,             0.85185,             0.93189,             0.74729,            0.016443,             0.01312,                   0,          0.00091675,          0.00091675,          0.00091675
                 369,            0.016035,             0.01418,                   0,             0.89473,             0.83945,             0.92952,             0.72451,            0.016447,            0.013311,                   0,            0.000892,            0.000892,            0.000892
                 370,            0.016665,            0.012361,                   0,             0.89448,             0.83727,             0.92674,             0.71872,             0.01671,            0.013526,                   0,          0.00086725,          0.00086725,          0.00086725
                 371,            0.015234,            0.012856,                   0,              0.8892,             0.83951,             0.92126,             0.72382,            0.016812,             0.01346,                   0,           0.0008425,           0.0008425,           0.0008425
                 372,            0.015964,            0.012551,                   0,             0.90497,             0.82298,             0.91345,             0.73103,            0.016623,            0.013219,                   0,          0.00081775,          0.00081775,          0.00081775
                 373,             0.01784,            0.014066,                   0,             0.90131,             0.82716,             0.91728,              0.7404,            0.016344,            0.013236,                   0,            0.000793,            0.000793,            0.000793
                 374,            0.017118,            0.012478,                   0,             0.87452,              0.8642,             0.91939,             0.74746,            0.016209,            0.013213,                   0,          0.00076825,          0.00076825,          0.00076825
                 375,            0.016745,             0.01285,                   0,             0.88171,             0.85185,             0.91768,             0.73163,            0.016233,            0.013262,                   0,           0.0007435,           0.0007435,           0.0007435
                 376,             0.01633,            0.012161,                   0,              0.8742,             0.85794,             0.91662,              0.7333,            0.016333,            0.013325,                   0,          0.00071875,          0.00071875,          0.00071875
                 377,            0.016137,            0.014017,                   0,             0.86904,             0.85185,             0.91829,             0.73001,            0.016479,            0.013541,                   0,            0.000694,            0.000694,            0.000694
                 378,            0.017326,            0.013961,                   0,              0.8434,             0.85185,             0.90949,             0.71703,            0.016598,            0.013621,                   0,          0.00066925,          0.00066925,          0.00066925
                 379,             0.01682,            0.013681,                   0,             0.84199,             0.87654,             0.91828,             0.72796,            0.016893,            0.013603,                   0,           0.0006445,           0.0006445,           0.0006445
                 380,            0.015898,            0.013064,                   0,             0.96651,             0.77778,             0.92042,              0.7291,            0.016882,            0.013499,                   0,          0.00061975,          0.00061975,          0.00061975
                 381,            0.016334,            0.014419,                   0,             0.96929,             0.77929,              0.9234,             0.73042,            0.016517,              0.0133,                   0,            0.000595,            0.000595,            0.000595
                 382,            0.015493,            0.011715,                   0,             0.87462,             0.86124,             0.92482,             0.74326,            0.016326,            0.013238,                   0,          0.00057025,          0.00057025,          0.00057025
                 383,            0.015981,            0.013104,                   0,              0.8742,             0.85792,             0.92411,             0.74228,            0.016214,            0.013271,                   0,           0.0005455,           0.0005455,           0.0005455
                 384,            0.016624,            0.012713,                   0,             0.88507,             0.85573,              0.9222,             0.74037,            0.016184,            0.013228,                   0,          0.00052075,          0.00052075,          0.00052075
                 385,            0.017923,            0.014114,                   0,             0.87921,             0.85185,             0.91791,             0.73499,            0.016326,            0.013353,                   0,            0.000496,            0.000496,            0.000496
                 386,            0.017008,            0.015356,                   0,             0.86302,              0.8556,             0.91582,             0.73134,            0.016551,            0.013548,                   0,          0.00047125,          0.00047125,          0.00047125
                 387,             0.01592,            0.012988,                   0,             0.86297,              0.8642,             0.91756,              0.7335,            0.016688,            0.013434,                   0,           0.0004465,           0.0004465,           0.0004465
                 388,            0.015568,            0.012158,                   0,             0.85946,              0.8642,             0.91714,             0.72753,            0.016721,            0.013408,                   0,          0.00042175,          0.00042175,          0.00042175
                 389,            0.017077,            0.013936,                   0,             0.87362,             0.85342,             0.91511,              0.7335,            0.016572,            0.013379,                   0,            0.000397,            0.000397,            0.000397
                 390,            0.015429,            0.012788,                   0,             0.87451,             0.85185,             0.91409,             0.73653,             0.01654,             0.01334,                   0,          0.00037225,          0.00037225,          0.00037225
                 391,            0.015384,             0.01326,                   0,             0.96961,             0.78788,             0.91506,             0.73304,            0.016642,            0.013413,                   0,           0.0003475,           0.0003475,           0.0003475
                 392,            0.016077,            0.012314,                   0,             0.96582,             0.79012,             0.91827,             0.73558,            0.016414,             0.01344,                   0,          0.00032275,          0.00032275,          0.00032275
                 393,            0.016261,            0.013139,                   0,             0.95942,             0.79012,             0.91919,             0.73851,            0.016242,            0.013499,                   0,            0.000298,            0.000298,            0.000298
                 394,            0.016017,            0.012678,                   0,             0.95708,             0.79012,             0.92068,             0.73346,            0.016244,            0.013548,                   0,          0.00027325,          0.00027325,          0.00027325
                 395,            0.016205,            0.011843,                   0,             0.87434,             0.85905,             0.92342,             0.73301,            0.016222,            0.013555,                   0,           0.0002485,           0.0002485,           0.0002485
                 396,            0.016072,            0.012897,                   0,             0.87202,              0.8642,             0.92203,             0.72748,            0.016324,            0.013586,                   0,          0.00022375,          0.00022375,          0.00022375
                 397,            0.014625,             0.01226,                   0,             0.87172,              0.8642,             0.92337,             0.73026,            0.016296,            0.013525,                   0,            0.000199,            0.000199,            0.000199
                 398,             0.01536,            0.012711,                   0,             0.86915,              0.8642,             0.92185,             0.73801,            0.016267,            0.013495,                   0,          0.00017425,          0.00017425,          0.00017425
                 399,            0.016542,            0.013284,                   0,             0.90607,             0.83366,             0.92288,             0.74365,            0.016241,            0.013413,                   0,           0.0001495,           0.0001495,           0.0001495
